timestamp,endpoint,position,candidate,mean_us,stdev_us,n_samples,p_value,winner,conclusive,recovered_so_far
2026-07-11T11:20:41.422167+00:00,local,0,a,4292.811681484973,337.9344346832375,300,,False,False,v
2026-07-11T11:20:41.422205+00:00,local,0,b,4374.77205184846,726.877806862232,300,,False,False,v
2026-07-11T11:20:41.422226+00:00,local,0,c,4381.722892586973,205.81719672691383,300,,False,False,v
2026-07-11T11:20:41.422241+00:00,local,0,d,4390.717700000466,450.82696188354873,300,,False,False,v
2026-07-11T11:20:41.422256+00:00,local,0,e,4309.694888879508,253.33572986875066,300,,False,False,v
2026-07-11T11:20:41.422271+00:00,local,0,f,4333.403155561023,298.66208212760733,300,,False,False,v
2026-07-11T11:20:41.422285+00:00,local,0,g,4346.226648146545,352.2678099745342,300,,False,False,v
2026-07-11T11:20:41.422298+00:00,local,0,h,4407.3005148136335,236.87848709022526,300,,False,False,v
2026-07-11T11:20:41.422312+00:00,local,0,i,4332.942622222954,361.7899909550004,300,,False,False,v
2026-07-11T11:20:41.422326+00:00,local,0,j,4393.201533337189,502.523754477262,300,,False,False,v
2026-07-11T11:20:41.422340+00:00,local,0,k,4394.476348136743,394.29612589354485,300,,False,False,v
2026-07-11T11:20:41.422353+00:00,local,0,l,4392.212351850772,275.2082822593398,300,,False,False,v
2026-07-11T11:20:41.422368+00:00,local,0,m,4363.831325928947,57.35644819861688,300,,False,False,v
2026-07-11T11:20:41.422382+00:00,local,0,n,4471.694437027643,561.5925469013174,300,,False,False,v
2026-07-11T11:20:41.422396+00:00,local,0,o,4452.435551849232,409.73232037633414,300,,False,False,v
2026-07-11T11:20:41.422410+00:00,local,0,p,4364.909699998625,278.36176515828123,300,,False,False,v
2026-07-11T11:20:41.422424+00:00,local,0,q,4324.700251846412,157.19002689026752,300,,False,False,v
2026-07-11T11:20:41.422438+00:00,local,0,r,4402.814170365403,226.47643613211957,300,,False,False,v
2026-07-11T11:20:41.422451+00:00,local,0,s,4401.868266654674,552.0407980659404,300,,False,False,v
2026-07-11T11:20:41.422465+00:00,local,0,t,4414.059370374498,180.01503221970245,300,,False,False,v
2026-07-11T11:20:41.422478+00:00,local,0,u,4389.555122219867,143.6481309309909,300,,False,False,v
2026-07-11T11:20:41.422492+00:00,local,0,v,5144.399162966491,212.5087008726181,300,0.4577171655442063,True,False,v
2026-07-11T11:20:41.422509+00:00,local,0,w,4684.508533334035,557.8780392259459,300,,False,False,v
2026-07-11T11:20:41.422524+00:00,local,0,x,4459.896137037773,332.31547217703803,300,,False,False,v
2026-07-11T11:20:41.422537+00:00,local,0,y,4449.476474076585,306.41649287210396,300,,False,False,v
2026-07-11T11:20:41.422552+00:00,local,0,z,4422.055159266671,278.6277941439701,300,,False,False,v
2026-07-11T11:20:41.422565+00:00,local,0,A,4416.305955555798,113.65814131239557,300,,False,False,v
2026-07-11T11:20:41.422579+00:00,local,0,B,4417.846788880053,172.90240991044567,300,,False,False,v
2026-07-11T11:20:41.422592+00:00,local,0,C,4547.222277774718,358.1799488161056,300,,False,False,v
2026-07-11T11:20:41.422606+00:00,local,0,D,4466.540903703625,140.73206882175054,300,,False,False,v
2026-07-11T11:20:41.422624+00:00,local,0,E,4556.829007409996,366.5884076002679,300,,False,False,v
2026-07-11T11:20:41.422640+00:00,local,0,F,4742.81105927006,313.7405671461617,300,,False,False,v
2026-07-11T11:20:41.422655+00:00,local,0,G,5086.214114818109,514.8938674785915,300,,False,False,v
2026-07-11T11:20:41.422669+00:00,local,0,H,4689.131600004523,262.7442896567412,300,,False,False,v
2026-07-11T11:20:41.422683+00:00,local,0,I,4761.97430740302,379.3174214449407,300,,False,False,v
2026-07-11T11:20:41.422697+00:00,local,0,J,4763.005711119048,357.90633103968634,300,,False,False,v
2026-07-11T11:20:41.422710+00:00,local,0,K,4579.860233339214,336.26594292437943,300,,False,False,v
2026-07-11T11:20:41.422724+00:00,local,0,L,4513.211192597231,282.20897582324295,300,,False,False,v
2026-07-11T11:20:41.422737+00:00,local,0,M,4573.016611105366,185.4681078827059,300,,False,False,v
2026-07-11T11:20:41.422751+00:00,local,0,N,4572.421907410326,245.34846538138862,300,,False,False,v
2026-07-11T11:20:41.422764+00:00,local,0,O,4487.038103702111,298.07069758672765,300,,False,False,v
2026-07-11T11:20:41.422778+00:00,local,0,P,4540.583596296226,339.8247417549463,300,,False,False,v
2026-07-11T11:20:41.422793+00:00,local,0,Q,4556.613140741521,217.42674971006758,300,,False,False,v
2026-07-11T11:20:41.422807+00:00,local,0,R,4626.730044445274,543.141401813219,300,,False,False,v
2026-07-11T11:20:41.422821+00:00,local,0,S,4524.332977773695,301.7364594834063,300,,False,False,v
2026-07-11T11:20:41.422834+00:00,local,0,T,4558.8447518656285,430.1420677462862,300,,False,False,v
2026-07-11T11:20:41.422848+00:00,local,0,U,4511.276651854771,420.4609587795895,300,,False,False,v
2026-07-11T11:20:41.422861+00:00,local,0,V,4506.133144444971,522.6311002824816,300,,False,False,v
2026-07-11T11:20:41.422875+00:00,local,0,W,4449.439396301015,170.9871019170237,300,,False,False,v
2026-07-11T11:20:41.422888+00:00,local,0,X,4428.754133335099,225.882004467649,300,,False,False,v
2026-07-11T11:20:41.422901+00:00,local,0,Y,4481.302944442952,179.56559176345257,300,,False,False,v
2026-07-11T11:20:41.422917+00:00,local,0,Z,4474.48536666444,368.8177368530714,300,,False,False,v
2026-07-11T11:20:41.422932+00:00,local,0,0,4553.457062955339,186.76922074958233,300,,False,False,v
2026-07-11T11:20:41.422945+00:00,local,0,1,4521.274085188317,260.0622645943236,300,,False,False,v
2026-07-11T11:20:41.422959+00:00,local,0,2,4405.885414821905,149.79143506382363,300,,False,False,v
2026-07-11T11:20:41.422983+00:00,local,0,3,4572.262059250702,382.5735499058908,300,,False,False,v
2026-07-11T11:20:41.422999+00:00,local,0,4,4591.8638111179125,283.9796611218683,300,,False,False,v
2026-07-11T11:20:41.423013+00:00,local,0,5,4474.796792592989,242.158433692326,300,,False,False,v
2026-07-11T11:20:41.423027+00:00,local,0,6,4521.457774076563,378.52448298821406,300,,False,False,v
2026-07-11T11:20:41.423042+00:00,local,0,7,4529.006514808821,547.5451121004281,300,,False,False,v
2026-07-11T11:20:41.423056+00:00,local,0,8,4425.152066660639,564.628714428881,300,,False,False,v
2026-07-11T11:20:41.423070+00:00,local,0,9,4580.807696300292,857.6091886627672,300,,False,False,v
2026-07-11T11:22:49.833516+00:00,local,1,a,5467.8729740813915,823.3627677585233,300,,False,True,vy
2026-07-11T11:22:49.833557+00:00,local,1,b,5294.7467037104925,545.8326308502299,300,,False,True,vy
2026-07-11T11:22:49.833581+00:00,local,1,c,5747.115292589385,491.52095127025973,300,,False,True,vy
2026-07-11T11:22:49.833601+00:00,local,1,d,6080.894374069969,700.2416186229384,300,,False,True,vy
2026-07-11T11:22:49.833618+00:00,local,1,e,6149.818025924274,520.012837571836,300,,False,True,vy
2026-07-11T11:22:49.833635+00:00,local,1,f,5617.289170366483,644.3843754122954,300,,False,True,vy
2026-07-11T11:22:49.833650+00:00,local,1,g,6231.572662973457,594.1338286347707,300,,False,True,vy
2026-07-11T11:22:49.833665+00:00,local,1,h,6288.563577779179,666.7292771803425,300,,False,True,vy
2026-07-11T11:22:49.833680+00:00,local,1,i,5312.389788882347,163.5460248410757,300,,False,True,vy
2026-07-11T11:22:49.833695+00:00,local,1,j,5308.9807925954565,771.4740643405183,300,,False,True,vy
2026-07-11T11:22:49.833714+00:00,local,1,k,5321.534129628465,453.6604896195038,300,,False,True,vy
2026-07-11T11:22:49.833728+00:00,local,1,l,5547.027711108294,412.63679174992177,300,,False,True,vy
2026-07-11T11:22:49.833744+00:00,local,1,m,5695.561437046646,389.0209018292706,300,,False,True,vy
2026-07-11T11:22:49.833758+00:00,local,1,n,6297.920218520192,405.82300909210187,300,,False,True,vy
2026-07-11T11:22:49.833773+00:00,local,1,o,6016.467533328506,511.2198978933523,300,,False,True,vy
2026-07-11T11:22:49.833788+00:00,local,1,p,5649.197385188623,313.7453553053419,300,,False,True,vy
2026-07-11T11:22:49.833803+00:00,local,1,q,5727.231222228376,424.8355940430406,300,,False,True,vy
2026-07-11T11:22:49.833818+00:00,local,1,r,6264.529422224365,655.4313833079043,300,,False,True,vy
2026-07-11T11:22:49.833833+00:00,local,1,s,5942.9060925839185,278.8754380362298,300,,False,True,vy
2026-07-11T11:22:49.833847+00:00,local,1,t,6054.843933333764,341.60937829826184,300,,False,True,vy
2026-07-11T11:22:49.833864+00:00,local,1,u,6213.820451854965,436.07694576272456,300,,False,True,vy
2026-07-11T11:22:49.833878+00:00,local,1,v,5972.428488887629,254.97473509431217,300,,False,True,vy
2026-07-11T11:22:49.833893+00:00,local,1,w,5931.220977779755,833.4004090288659,300,,False,True,vy
2026-07-11T11:22:49.833908+00:00,local,1,x,6300.764559271691,322.0895355611905,300,,False,True,vy
2026-07-11T11:22:49.833922+00:00,local,1,y,6886.88856296772,1098.1044246867614,300,0.0030758476935294466,True,True,vy
2026-07-11T11:22:49.833937+00:00,local,1,z,5940.101870372153,323.88737717219345,300,,False,True,vy
2026-07-11T11:22:49.833952+00:00,local,1,A,5867.258999982941,345.3921023641132,300,,False,True,vy
2026-07-11T11:22:49.833967+00:00,local,1,B,5843.963322218702,303.50224080593824,300,,False,True,vy
2026-07-11T11:22:49.833981+00:00,local,1,C,5689.501492592744,317.16458081152086,300,,False,True,vy
2026-07-11T11:22:49.833996+00:00,local,1,D,5784.581488895432,339.65253091304083,300,,False,True,vy
2026-07-11T11:22:49.834014+00:00,local,1,E,5855.18873703458,308.83152420422203,300,,False,True,vy
2026-07-11T11:22:49.834029+00:00,local,1,F,5788.350744435572,300.172297570703,300,,False,True,vy
2026-07-11T11:22:49.834043+00:00,local,1,G,5854.23168148972,409.874319445284,300,,False,True,vy
2026-07-11T11:22:49.834058+00:00,local,1,H,5742.975196295044,253.99267033498876,300,,False,True,vy
2026-07-11T11:22:49.834072+00:00,local,1,I,5847.27454813758,241.8764091473716,300,,False,True,vy
2026-07-11T11:22:49.834087+00:00,local,1,J,5790.2804999996615,241.02414172009358,300,,False,True,vy
2026-07-11T11:22:49.834101+00:00,local,1,K,5638.65384445021,333.1055244171602,300,,False,True,vy
2026-07-11T11:22:49.834116+00:00,local,1,L,5647.525366670277,177.58112288997344,300,,False,True,vy
2026-07-11T11:22:49.834130+00:00,local,1,M,5845.204000009592,337.5823554885146,300,,False,True,vy
2026-07-11T11:22:49.834145+00:00,local,1,N,5846.226911110838,364.5270592532721,300,,False,True,vy
2026-07-11T11:22:49.834161+00:00,local,1,O,5737.78474443703,599.0775800055335,300,,False,True,vy
2026-07-11T11:22:49.834176+00:00,local,1,P,5688.789955551902,296.29624673476786,300,,False,True,vy
2026-07-11T11:22:49.834191+00:00,local,1,Q,5714.494377770683,225.9469161632457,300,,False,True,vy
2026-07-11T11:22:49.834205+00:00,local,1,R,5826.751081485781,237.59232270325984,300,,False,True,vy
