timestamp,endpoint,position,candidate,prefix,mean_ms,median_ms,stdev_ms,n_samples,p_value,winner,conclusive,recovered_so_far
2026-07-11T11:39:37.326254+00:00,/verify/safe,0,a,,1.1978601296210332,1.1726109999017353,0.38362226378487446,120,,False,True,j
2026-07-11T11:39:37.326409+00:00,/verify/safe,0,b,,1.219441666678365,1.1538054998254665,0.44422174503789874,120,,False,True,j
2026-07-11T11:39:37.326494+00:00,/verify/safe,0,c,,0.9970320925866097,0.9595125000032567,0.36036438910211455,120,,False,True,j
2026-07-11T11:39:37.326553+00:00,/verify/safe,0,d,,0.8990959722639134,0.8724660003736062,0.2417552462211237,120,,False,True,j
2026-07-11T11:39:37.326591+00:00,/verify/safe,0,e,,0.8670578148145002,0.7570259999738482,0.2897801523760427,120,,False,True,j
2026-07-11T11:39:37.326626+00:00,/verify/safe,0,f,,0.9288796481449161,0.8728024999982154,0.34074102151362473,120,,False,True,j
2026-07-11T11:39:37.326658+00:00,/verify/safe,0,g,,1.0828563888775602,1.0409924998384668,0.2655272682633604,120,,False,True,j
2026-07-11T11:39:37.326690+00:00,/verify/safe,0,h,,1.446322324037889,1.343983999959164,0.33166782605676665,120,,False,True,j
2026-07-11T11:39:37.326728+00:00,/verify/safe,0,i,,1.4193318981630942,1.362422500278626,0.35625042013630487,120,,False,True,j
2026-07-11T11:39:37.326759+00:00,/verify/safe,0,j,,1.6610837685338655,1.5583720000904577,0.6729729781054153,120,0.009290112259643426,True,True,j
2026-07-11T11:39:37.326789+00:00,/verify/safe,0,k,,1.4404005740550052,1.3928964999649907,0.5236722967627332,120,,False,True,j
2026-07-11T11:39:37.326819+00:00,/verify/safe,0,l,,1.309454611099749,1.286699500042232,0.3664148236100315,120,,False,True,j
2026-07-11T11:39:37.326851+00:00,/verify/safe,0,m,,1.4607627685134301,1.3860134999958973,0.24704527779866442,120,,False,True,j
2026-07-11T11:39:37.326879+00:00,/verify/safe,0,n,,1.5131273425965817,1.4369184998486162,0.42962986984495977,120,,False,True,j
2026-07-11T11:39:37.326907+00:00,/verify/safe,0,o,,1.4341823148284945,1.4382029999069346,0.3944924919900535,120,,False,True,j
2026-07-11T11:39:37.326934+00:00,/verify/safe,0,p,,1.2585440185325245,1.208164499985287,0.4059097524768201,120,,False,True,j
2026-07-11T11:39:37.326962+00:00,/verify/safe,0,q,,1.4745188148110713,1.416646000052424,0.28172336996636793,120,,False,True,j
2026-07-11T11:39:37.327018+00:00,/verify/safe,0,r,,1.5190346851517864,1.458578999972815,0.3128897672553854,120,,False,True,j
2026-07-11T11:39:37.327054+00:00,/verify/safe,0,s,,1.4944275833807263,1.510010500169301,0.3697613051917972,120,,False,True,j
2026-07-11T11:39:37.327082+00:00,/verify/safe,0,t,,1.3373104259497066,1.3161490001039056,0.44206617042327245,120,,False,True,j
2026-07-11T11:39:37.327109+00:00,/verify/safe,0,u,,1.2958429722065947,1.2808104997930059,0.3533943097240238,120,,False,True,j
2026-07-11T11:39:37.327135+00:00,/verify/safe,0,v,,1.2491256203685663,1.2210859999868262,0.3928954418109856,120,,False,True,j
2026-07-11T11:39:37.327160+00:00,/verify/safe,0,w,,0.9417755277564976,0.8949539999321132,0.3134098988201131,120,,False,True,j
2026-07-11T11:39:37.327186+00:00,/verify/safe,0,x,,1.3788144166592584,1.338841000233515,0.32366513130694324,120,,False,True,j
2026-07-11T11:39:37.327211+00:00,/verify/safe,0,y,,1.1829940833397106,1.1413395002364268,0.28992671694619465,120,,False,True,j
2026-07-11T11:39:37.327238+00:00,/verify/safe,0,z,,1.0701049999902859,1.014852999787763,0.4790412938890573,120,,False,True,j
2026-07-11T11:39:37.327264+00:00,/verify/safe,0,A,,0.8815619351952153,0.8253055000295717,0.22140144003763643,120,,False,True,j
2026-07-11T11:39:37.327294+00:00,/verify/safe,0,B,,0.9858411203485621,0.8947020000960038,0.3238018726380933,120,,False,True,j
2026-07-11T11:39:37.327324+00:00,/verify/safe,0,C,,1.3886682500225545,1.332972999989579,0.851173994207987,120,,False,True,j
2026-07-11T11:39:37.327351+00:00,/verify/safe,0,D,,0.7268808518448269,0.6900699997913762,0.32238731788212005,120,,False,True,j
2026-07-11T11:39:37.327378+00:00,/verify/safe,0,E,,0.8624515185357706,0.8147510002345371,0.22975604445609196,120,,False,True,j
2026-07-11T11:39:37.327404+00:00,/verify/safe,0,F,,1.0186401018725317,0.9613519998765696,0.2607034132046695,120,,False,True,j
2026-07-11T11:39:37.327429+00:00,/verify/safe,0,G,,1.2129261851391169,1.1688500001127977,0.33876188445588057,120,,False,True,j
2026-07-11T11:39:37.327454+00:00,/verify/safe,0,H,,1.1879515185118752,1.1480245000257128,0.3471527339563072,120,,False,True,j
2026-07-11T11:39:37.327480+00:00,/verify/safe,0,I,,1.2167096111010391,1.166747999832296,0.3357882745484289,120,,False,True,j
2026-07-11T11:39:37.327505+00:00,/verify/safe,0,J,,1.2204877777751082,1.153663500190305,0.41122288247146577,120,,False,True,j
2026-07-11T11:39:37.327529+00:00,/verify/safe,0,K,,1.3111641111141512,1.2940555000113818,0.4911420075161822,120,,False,True,j
2026-07-11T11:39:37.327554+00:00,/verify/safe,0,L,,1.2879880370106818,1.2421960000210674,0.2920715575043976,120,,False,True,j
2026-07-11T11:39:37.327580+00:00,/verify/safe,0,M,,1.279852268558662,1.233172000183913,0.3470465947686696,120,,False,True,j
2026-07-11T11:39:37.327605+00:00,/verify/safe,0,N,,1.383972388878276,1.3349515002119006,0.31895423254042093,120,,False,True,j
2026-07-11T11:39:37.327629+00:00,/verify/safe,0,O,,1.239902379623985,1.1655995001547126,0.29640893567424836,120,,False,True,j
2026-07-11T11:39:37.327655+00:00,/verify/safe,0,P,,1.319012157405605,1.2773855000887124,0.37297577801652376,120,,False,True,j
2026-07-11T11:39:37.327679+00:00,/verify/safe,0,Q,,1.2184306851850124,1.2147484999331937,0.4038478390430752,120,,False,True,j
2026-07-11T11:39:37.327704+00:00,/verify/safe,0,R,,1.0018112036968214,0.9949040002084075,0.33702771245155005,120,,False,True,j
2026-07-11T11:39:37.327728+00:00,/verify/safe,0,S,,1.2180316666461766,1.1690609999277513,0.3313755541426283,120,,False,True,j
2026-07-11T11:39:37.327752+00:00,/verify/safe,0,T,,1.135971527779239,1.1010209998403298,0.41651364222521575,120,,False,True,j
2026-07-11T11:39:37.327777+00:00,/verify/safe,0,U,,1.071861277780415,1.0604664998936641,0.37136977664129606,120,,False,True,j
2026-07-11T11:39:37.327801+00:00,/verify/safe,0,V,,0.9425104536915199,0.8890954998150846,0.20682663274374888,120,,False,True,j
2026-07-11T11:39:37.327829+00:00,/verify/safe,0,W,,1.1010200555574556,1.1007319999407628,0.34922176746057365,120,,False,True,j
2026-07-11T11:39:37.327856+00:00,/verify/safe,0,X,,1.1205228518486332,1.1151399999107525,0.3105453876888554,120,,False,True,j
2026-07-11T11:39:37.327883+00:00,/verify/safe,0,Y,,1.157318240719481,1.1360620001141797,0.30334279692414323,120,,False,True,j
2026-07-11T11:39:37.327908+00:00,/verify/safe,0,Z,,0.8952549351769684,0.8412464999310032,0.20511633446381958,120,,False,True,j
2026-07-11T11:39:37.327933+00:00,/verify/safe,0,0,,0.8951382129512071,0.8303049999085488,0.27586827989797497,120,,False,True,j
2026-07-11T11:39:37.327958+00:00,/verify/safe,0,1,,1.0230124074092197,0.9733260001212329,0.23777158930974995,120,,False,True,j
2026-07-11T11:39:37.327983+00:00,/verify/safe,0,2,,0.9701096481606968,0.8911780000744329,0.2780735805255349,120,,False,True,j
