timestamp,endpoint,position,candidate,prefix,mean_ms,median_ms,stdev_ms,n_samples,p_value,winner,conclusive,recovered_so_far
2026-07-11T11:27:39.053319+00:00,/verify/safe,0,a,,1.2905831438908737,1.1383729997760383,0.7584866748200105,2000,,False,False,d
2026-07-11T11:27:39.053534+00:00,/verify/safe,0,b,,1.239444044436924,1.1530869999205606,0.7434990074921616,200,,False,False,d
2026-07-11T11:27:39.053633+00:00,/verify/safe,0,c,,1.338422655549544,1.162136999937502,0.7835265942049886,200,,False,False,d
2026-07-11T11:27:39.053721+00:00,/verify/safe,0,d,,1.414676594453744,1.2460669997835794,0.8581223398964982,200,0.9826501394138416,True,False,d
2026-07-11T11:27:39.053804+00:00,/verify/safe,0,e,,1.236460866660612,1.1342229997808317,0.8586285801156025,200,,False,False,d
2026-07-11T11:27:39.053886+00:00,/verify/safe,0,f,,1.1049016500085902,0.9302149999257381,0.6860949946304249,200,,False,False,d
2026-07-11T11:27:39.053966+00:00,/verify/safe,0,g,,1.3087874666704618,1.151939500005028,0.9266040212787369,200,,False,False,d
2026-07-11T11:27:39.054050+00:00,/verify/safe,0,h,,1.0585319611184079,0.9175725001568935,0.6769135749031808,200,,False,False,d
2026-07-11T11:27:39.054128+00:00,/verify/safe,0,i,,1.1452443277802458,1.0227880000002187,0.7296241593093596,200,,False,False,d
2026-07-11T11:27:39.054205+00:00,/verify/safe,0,j,,1.142446833334058,0.9510749998753454,0.8299180211209138,200,,False,False,d
2026-07-11T11:27:39.054280+00:00,/verify/safe,0,k,,1.1539700333287328,1.0421914998914872,0.6851531409842267,200,,False,False,d
2026-07-11T11:27:39.054353+00:00,/verify/safe,0,l,,1.2095866610985064,1.0659415002010064,0.6638250070178331,200,,False,False,d
2026-07-11T11:27:39.054430+00:00,/verify/safe,0,m,,1.1158035000031912,0.9799805000056949,0.6496719820316343,200,,False,False,d
2026-07-11T11:27:39.054504+00:00,/verify/safe,0,n,,0.9040409555685377,0.8105189999696449,0.5411199588240535,200,,False,False,d
