timestamp,endpoint,position,candidate,mean_us,stdev_us,n_samples,p_value,winner,conclusive,recovered_so_far
2026-07-11T11:32:41.071309+00:00,local,0,a,5943.196211112283,1138.0541636783112,200,,False,False,p
2026-07-11T11:32:41.071359+00:00,local,0,b,4686.677272219538,276.23734984633217,200,,False,False,p
2026-07-11T11:32:41.071385+00:00,local,0,c,4750.816799982103,362.89827868172983,200,,False,False,p
2026-07-11T11:32:41.071404+00:00,local,0,d,5042.564566664018,638.3480959615674,200,,False,False,p
2026-07-11T11:32:41.071421+00:00,local,0,e,4991.36065555932,563.399897472552,200,,False,False,p
2026-07-11T11:32:41.071438+00:00,local,0,f,5204.2587222103975,768.1504546729832,200,,False,False,p
2026-07-11T11:32:41.071455+00:00,local,0,g,5267.864244468809,778.6167353880413,200,,False,False,p
2026-07-11T11:32:41.071470+00:00,local,0,h,5182.564583345892,573.5460162829648,200,,False,False,p
2026-07-11T11:32:41.071487+00:00,local,0,i,5294.057016678581,483.70409294613313,200,,False,False,p
2026-07-11T11:32:41.071503+00:00,local,0,j,5334.362827791968,651.1026717823439,200,,False,False,p
2026-07-11T11:32:41.071519+00:00,local,0,k,5056.923316639464,502.4144692700531,200,,False,False,p
2026-07-11T11:32:41.071535+00:00,local,0,l,5340.238183319141,486.042527003954,200,,False,False,p
2026-07-11T11:32:41.071559+00:00,local,0,m,5926.781183327674,533.6191448466996,200,,False,False,p
2026-07-11T11:32:41.071575+00:00,local,0,n,5825.967577753646,230.06404912156137,200,,False,False,p
2026-07-11T11:32:41.071591+00:00,local,0,o,7428.168738879827,1315.8019976002545,200,,False,False,p
2026-07-11T11:32:41.071607+00:00,local,0,p,8234.426211111491,970.8632580161519,200,0.35014011805040557,True,False,p
2026-07-11T11:32:41.071623+00:00,local,0,q,8170.806588853136,843.1248184046495,200,,False,False,p
2026-07-11T11:32:41.071639+00:00,local,0,r,6122.614394442077,1017.2866819655477,200,,False,False,p
2026-07-11T11:32:41.071654+00:00,local,0,s,7910.58685554415,1297.9617055416284,200,,False,False,p
2026-07-11T11:32:41.071670+00:00,local,0,t,6816.368705565563,408.3458435708396,200,,False,False,p
2026-07-11T11:32:41.071686+00:00,local,0,u,5883.202594476543,419.20123372222827,200,,False,False,p
2026-07-11T11:32:41.071702+00:00,local,0,v,5987.664061123925,528.9305795901607,200,,False,False,p
2026-07-11T11:32:41.071719+00:00,local,0,w,5880.04823333045,330.81169379369504,200,,False,False,p
2026-07-11T11:32:41.071735+00:00,local,0,x,5865.010466681674,752.911689588146,200,,False,False,p
2026-07-11T11:32:41.071751+00:00,local,0,y,5859.540749970115,938.0972332192516,200,,False,False,p
2026-07-11T11:32:41.071767+00:00,local,0,z,5668.084449982618,612.9758228961053,200,,False,False,p
2026-07-11T11:32:41.071784+00:00,local,0,A,5796.918105579607,733.1764235541228,200,,False,False,p
2026-07-11T11:32:41.071799+00:00,local,0,B,5923.387566662717,553.647968799245,200,,False,False,p
2026-07-11T11:32:41.071815+00:00,local,0,C,6274.8807722426955,1091.7080045611901,200,,False,False,p
2026-07-11T11:32:41.071830+00:00,local,0,D,6067.865038893514,1229.5595346431503,200,,False,False,p
2026-07-11T11:32:41.071846+00:00,local,0,E,5717.202455578748,887.9246747108073,200,,False,False,p
2026-07-11T11:32:41.071861+00:00,local,0,F,6905.186422207205,1550.6363289838444,200,,False,False,p
2026-07-11T11:32:41.071878+00:00,local,0,G,6213.085805549984,1277.3882345726374,200,,False,False,p
2026-07-11T11:32:41.071895+00:00,local,0,H,5726.918094445763,302.0130857271434,200,,False,False,p
2026-07-11T11:32:41.071911+00:00,local,0,I,5929.9773055701935,891.3472552094687,200,,False,False,p
2026-07-11T11:32:41.071926+00:00,local,0,J,6264.287705549678,839.2466014237557,200,,False,False,p
2026-07-11T11:32:41.071942+00:00,local,0,K,5716.560555573677,457.1800069297476,200,,False,False,p
2026-07-11T11:32:41.071957+00:00,local,0,L,6889.053533329085,1352.6942425497625,200,,False,False,p
2026-07-11T11:32:41.071973+00:00,local,0,M,7272.949038888833,1490.9898728037585,200,,False,False,p
2026-07-11T11:32:41.071989+00:00,local,0,N,7493.378533361768,1077.1717645562471,200,,False,False,p
2026-07-11T11:32:41.072005+00:00,local,0,O,6348.012900010266,1318.6289913190678,200,,False,False,p
2026-07-11T11:32:41.072022+00:00,local,0,P,6867.243822236763,1401.6917810872355,200,,False,False,p
2026-07-11T11:32:41.072039+00:00,local,0,Q,5629.619377805284,296.9512021607949,200,,False,False,p
2026-07-11T11:32:41.072054+00:00,local,0,R,5683.976138905362,679.8509037418556,200,,False,False,p
2026-07-11T11:32:41.072070+00:00,local,0,S,5889.49479445849,925.1245097399892,200,,False,False,p
2026-07-11T11:32:41.072086+00:00,local,0,T,5705.701711132053,629.8854867424649,200,,False,False,p
2026-07-11T11:32:41.072104+00:00,local,0,U,5710.050383327649,330.7563795540348,200,,False,False,p
2026-07-11T11:32:41.072120+00:00,local,0,V,6152.838788898408,1245.313193436237,200,,False,False,p
2026-07-11T11:32:41.072135+00:00,local,0,W,5841.160722217057,613.236486822615,200,,False,False,p
2026-07-11T11:32:41.072151+00:00,local,0,X,5797.8363666683845,311.4946869168484,200,,False,False,p
2026-07-11T11:32:41.072167+00:00,local,0,Y,5519.320011116078,249.7312753588236,200,,False,False,p
2026-07-11T11:32:41.072185+00:00,local,0,Z,5732.082683322106,1231.10231500655,200,,False,False,p
2026-07-11T11:32:41.072202+00:00,local,0,0,5661.8717222313035,373.9856084916665,200,,False,False,p
2026-07-11T11:32:41.072218+00:00,local,0,1,5782.784222191771,331.07596263970095,200,,False,False,p
2026-07-11T11:32:41.072235+00:00,local,0,2,5787.080688893791,546.1578439630293,200,,False,False,p
2026-07-11T11:32:41.072252+00:00,local,0,3,5800.909577768228,362.0408937009305,200,,False,False,p
2026-07-11T11:32:41.072268+00:00,local,0,4,5578.325572224053,250.58045376607546,200,,False,False,p
2026-07-11T11:32:41.072284+00:00,local,0,5,5578.163400009038,454.0414414200329,200,,False,False,p
2026-07-11T11:32:41.072301+00:00,local,0,6,5636.016811116759,362.49955607696495,200,,False,False,p
2026-07-11T11:32:41.072319+00:00,local,0,7,5935.634738906023,523.3646481254144,200,,False,False,p
2026-07-11T11:32:41.072335+00:00,local,0,8,5725.44223335222,407.08911448031694,200,,False,False,p
2026-07-11T11:32:41.072352+00:00,local,0,9,5685.690555555488,390.10728245395524,200,,False,False,p
2026-07-11T11:34:09.069466+00:00,local,1,a,5995.479661090839,1194.9121692838899,200,,False,True,p4
2026-07-11T11:34:09.069517+00:00,local,1,b,5793.469183332591,403.86914782790353,200,,False,True,p4
2026-07-11T11:34:09.069541+00:00,local,1,c,5669.951772208353,352.52536889378416,200,,False,True,p4
2026-07-11T11:34:09.069561+00:00,local,1,d,5650.506649986811,287.93774783308123,200,,False,True,p4
2026-07-11T11:34:09.069578+00:00,local,1,e,6080.8446611139925,1025.6431224967607,200,,False,True,p4
2026-07-11T11:34:09.069595+00:00,local,1,f,5593.5425888694435,271.31323293214786,200,,False,True,p4
2026-07-11T11:34:09.069612+00:00,local,1,g,5665.534394451141,664.1826351702549,200,,False,True,p4
2026-07-11T11:34:09.069629+00:00,local,1,h,5798.259055551272,873.8235093712705,200,,False,True,p4
2026-07-11T11:34:09.069645+00:00,local,1,i,5760.3649500202255,365.7044396255302,200,,False,True,p4
2026-07-11T11:34:09.069662+00:00,local,1,j,5576.487738898727,350.9569818347508,200,,False,True,p4
2026-07-11T11:34:09.069685+00:00,local,1,k,5635.802627752026,361.8807107720896,200,,False,True,p4
2026-07-11T11:34:09.069701+00:00,local,1,l,5753.905494447685,1595.4547015580906,200,,False,True,p4
2026-07-11T11:34:09.069717+00:00,local,1,m,5899.9226666729655,612.2211590874124,200,,False,True,p4
2026-07-11T11:34:09.069734+00:00,local,1,n,5968.454594459318,821.6396102624075,200,,False,True,p4
