timestamp,endpoint,position,candidate,prefix,mean_ms,median_ms,stdev_ms,n_samples,p_value,winner,conclusive,recovered_so_far
2026-07-11T11:18:08.132638+00:00,/verify/naive,0,a,,1.4031515500076037,1.3392449999400924,0.6760669069030429,200,0.0010862045320717707,True,True,a
2026-07-11T11:18:08.132711+00:00,/verify/naive,0,b,,1.0166064722145367,1.0015354998813564,0.26778707301380195,200,,False,True,a
2026-07-11T11:18:08.132753+00:00,/verify/naive,0,c,,0.9914480388905152,0.9241135001047951,0.3394184364673874,200,,False,True,a
2026-07-11T11:18:08.132785+00:00,/verify/naive,0,d,,1.0011280999997831,0.9016729998165829,0.37690368942112396,200,,False,True,a
2026-07-11T11:18:08.132812+00:00,/verify/naive,0,e,,0.9590859111047697,0.8609870000100273,0.38949734723279644,200,,False,True,a
2026-07-11T11:18:08.132839+00:00,/verify/naive,0,f,,1.0209074944390926,1.0065644999031065,0.3614560522792111,200,,False,True,a
2026-07-11T11:18:08.132865+00:00,/verify/naive,0,g,,0.927425955544297,0.8355745000017123,0.37950352705525164,200,,False,True,a
2026-07-11T11:18:08.132901+00:00,/verify/naive,0,h,,0.9885101499940497,0.9707600000865568,0.28871791774465366,200,,False,True,a
2026-07-11T11:18:08.132927+00:00,/verify/naive,0,i,,0.9466946277876155,0.8988700001282268,0.3884244228605206,200,,False,True,a
2026-07-11T11:18:08.132951+00:00,/verify/naive,0,j,,0.9047905499932717,0.8238954999342241,0.3088503402167148,200,,False,True,a
2026-07-11T11:18:08.132975+00:00,/verify/naive,0,k,,1.2172915777733175,1.1117364998654011,0.7515816560469181,200,,False,True,a
2026-07-11T11:18:08.132998+00:00,/verify/naive,0,l,,0.7242089944447293,0.6576879999329321,0.3794633960064745,200,,False,True,a
2026-07-11T11:18:08.133024+00:00,/verify/naive,0,m,,0.7309235611235939,0.692676999960895,0.2329709777883573,200,,False,True,a
2026-07-11T11:18:08.133049+00:00,/verify/naive,0,n,,1.0869666222220076,1.147119500046756,0.4741272870964819,200,,False,True,a
2026-07-11T11:18:08.133071+00:00,/verify/naive,0,o,,1.0330406555605502,0.95950599995831,0.3899674920241873,200,,False,True,a
2026-07-11T11:18:08.133093+00:00,/verify/naive,0,p,,0.7826908222290917,0.7197560000804515,0.3348479306123665,200,,False,True,a
2026-07-11T11:18:08.133114+00:00,/verify/naive,0,q,,0.7588293888943554,0.6380199999966862,0.3386041537622441,200,,False,True,a
2026-07-11T11:18:08.133137+00:00,/verify/naive,0,r,,0.8632322333318775,0.8702634999053771,0.307027392660942,200,,False,True,a
2026-07-11T11:18:08.133160+00:00,/verify/naive,0,s,,0.9497741222212931,0.9287925000762698,0.3299572298388175,200,,False,True,a
2026-07-11T11:18:08.133182+00:00,/verify/naive,0,t,,0.9082331111054979,0.90232950014979,0.33338077691677903,200,,False,True,a
2026-07-11T11:18:08.133204+00:00,/verify/naive,0,u,,1.0460416055568404,1.079001499874721,0.39831893190457546,200,,False,True,a
2026-07-11T11:18:08.133226+00:00,/verify/naive,0,v,,1.0428226055523737,1.014313999917249,0.45912761087501913,200,,False,True,a
2026-07-11T11:18:08.133250+00:00,/verify/naive,0,w,,1.03405243334262,0.976831500111075,0.4640195389161171,200,,False,True,a
2026-07-11T11:18:08.133271+00:00,/verify/naive,0,x,,1.2374258888775733,1.2109144998930788,0.45423763372072373,200,,False,True,a
