timestamp,endpoint,position,candidate,prefix,mean_ms,median_ms,stdev_ms,n_samples,p_value,winner,conclusive,recovered_so_far
2026-07-11T11:31:23.009099+00:00,/verify/naive,0,a,,1.6678478529336322,1.542637500051569,0.8184975384540848,150,,False,True,t
2026-07-11T11:31:23.009246+00:00,/verify/naive,0,b,,1.4186934485264027,1.3307250001162174,0.710610309283775,150,,False,True,t
2026-07-11T11:31:23.009359+00:00,/verify/naive,0,c,,1.3888982941306067,1.2991404998956568,0.5433382839638561,150,,False,True,t
2026-07-11T11:31:23.009461+00:00,/verify/naive,0,d,,1.2762457941314953,1.1979500000052212,0.6913374684775919,150,,False,True,t
2026-07-11T11:31:23.009561+00:00,/verify/naive,0,e,,1.2762281029314608,1.1810239998339966,0.6160596727893886,150,,False,True,t
2026-07-11T11:31:23.009665+00:00,/verify/naive,0,f,,1.2730564779283615,1.1496339998302574,0.6286671050771114,150,,False,True,t
2026-07-11T11:31:23.009786+00:00,/verify/naive,0,g,,1.4100347573777499,1.3262405000205035,0.6123105620768168,150,,False,True,t
2026-07-11T11:31:23.009905+00:00,/verify/naive,0,h,,1.4871600440943331,1.383905000238883,0.6451347792609016,150,,False,True,t
2026-07-11T11:31:23.010003+00:00,/verify/naive,0,i,,1.5422349043974999,1.3982950001718564,0.6222426772318808,150,,False,True,t
2026-07-11T11:31:23.010095+00:00,/verify/naive,0,j,,1.6566520073645146,1.5549580000424612,0.684483236191485,150,,False,True,t
2026-07-11T11:31:23.010186+00:00,/verify/naive,0,k,,1.7837420955736567,1.6273224998712976,0.9238457701337661,150,,False,True,t
2026-07-11T11:31:23.010273+00:00,/verify/naive,0,l,,1.859682257337922,1.744828500022777,0.6172038378997103,150,,False,True,t
2026-07-11T11:31:23.010361+00:00,/verify/naive,0,m,,1.4202037720465075,1.3226875000782456,0.6215755368832908,150,,False,True,t
2026-07-11T11:31:23.010448+00:00,/verify/naive,0,n,,1.4208916102802505,1.300374499805912,0.5588171130298811,150,,False,True,t
2026-07-11T11:31:23.010533+00:00,/verify/naive,0,o,,1.5685979411694675,1.4443984998706583,0.7368717302687066,150,,False,True,t
2026-07-11T11:31:23.010616+00:00,/verify/naive,0,p,,1.6327831397053587,1.5037734999623353,0.6109019541258118,150,,False,True,t
2026-07-11T11:31:23.010711+00:00,/verify/naive,0,q,,1.4911691544358183,1.3847745001385192,0.6495668228442565,150,,False,True,t
2026-07-11T11:31:23.010799+00:00,/verify/naive,0,r,,1.4673093529441918,1.4317710001705564,0.5541235686248862,150,,False,True,t
2026-07-11T11:31:23.010883+00:00,/verify/naive,0,s,,1.311366948537879,1.1699779997798032,0.702376866730428,150,,False,True,t
2026-07-11T11:31:23.010967+00:00,/verify/naive,0,t,,1.9975689690072291,1.885942999706458,0.5537228981436424,250,0.018422785503410068,True,True,t
2026-07-11T11:31:23.011145+00:00,/verify/naive,0,u,,1.5517312279551816,1.420862000031775,0.6377588039900697,150,,False,True,t
2026-07-11T11:31:23.011236+00:00,/verify/naive,0,v,,1.5395041691256077,1.3885094999750436,0.5811725681905383,150,,False,True,t
2026-07-11T11:31:23.011280+00:00,/verify/naive,0,w,,1.4253942279584835,1.3204239996866818,0.6110543996747703,150,,False,True,t
2026-07-11T11:31:23.011316+00:00,/verify/naive,0,x,,1.2859858455706619,1.1870600001202547,0.5318192961261656,150,,False,True,t
2026-07-11T11:31:23.011349+00:00,/verify/naive,0,y,,1.4101958161866017,1.37252400008947,0.5580217556876564,150,,False,True,t
2026-07-11T11:31:23.011380+00:00,/verify/naive,0,z,,1.4677668603005312,1.3757195001744549,0.6319809894806505,150,,False,True,t
2026-07-11T11:31:23.011411+00:00,/verify/naive,0,A,,1.3291971029516123,1.2506730001859978,0.5833369205682785,150,,False,True,t
2026-07-11T11:31:23.011460+00:00,/verify/naive,0,B,,1.389546022043011,1.303557000028377,0.5567706017656956,150,,False,True,t
2026-07-11T11:31:23.011492+00:00,/verify/naive,0,C,,1.638843308813541,1.5237595000598958,0.6791233864226245,150,,False,True,t
2026-07-11T11:31:23.011522+00:00,/verify/naive,0,D,,1.4771174338514304,1.3800065000850736,0.7287084697266268,150,,False,True,t
2026-07-11T11:31:23.011552+00:00,/verify/naive,0,E,,1.456898779391689,1.3332015000742103,0.6754256555601826,150,,False,True,t
2026-07-11T11:31:23.011581+00:00,/verify/naive,0,F,,1.213546551475568,1.113842999757253,0.6569170974909349,150,,False,True,t
2026-07-11T11:31:23.011611+00:00,/verify/naive,0,G,,1.3885050441130635,1.263781000261588,0.6145879723540525,150,,False,True,t
2026-07-11T11:31:23.011640+00:00,/verify/naive,0,H,,1.240147970593973,1.1499424999783514,0.570067102534944,150,,False,True,t
2026-07-11T11:31:23.011671+00:00,/verify/naive,0,I,,1.1370995735212412,1.100917500025389,0.596846327270118,150,,False,True,t
2026-07-11T11:31:23.011700+00:00,/verify/naive,0,J,,1.629144301439149,1.510711499804529,0.6623213100542792,150,,False,True,t
2026-07-11T11:31:23.011729+00:00,/verify/naive,0,K,,1.267646566174442,1.2102534999485215,0.5447776568233871,150,,False,True,t
2026-07-11T11:31:23.011760+00:00,/verify/naive,0,L,,1.3207089191014882,1.2337224998191232,0.6246810433926292,150,,False,True,t
2026-07-11T11:31:23.011789+00:00,/verify/naive,0,M,,1.2207345587886962,1.1262870000336989,0.5454514391733092,150,,False,True,t
2026-07-11T11:31:23.011817+00:00,/verify/naive,0,N,,1.5736033896821349,1.4135080000414746,0.6850595049829074,150,,False,True,t
2026-07-11T11:31:23.011845+00:00,/verify/naive,0,O,,1.4368771029600846,1.2365514999146399,0.8688619073750811,150,,False,True,t
2026-07-11T11:31:23.011873+00:00,/verify/naive,0,P,,1.5988920808554747,1.492432999839366,0.7006540107982391,150,,False,True,t
2026-07-11T11:31:23.011902+00:00,/verify/naive,0,Q,,1.4704800955936501,1.3566239999818208,0.7525518510428056,150,,False,True,t
2026-07-11T11:31:23.011931+00:00,/verify/naive,0,R,,1.667388455748591,1.5236945000651758,1.009892500728661,250,,False,True,t
2026-07-11T11:31:23.011964+00:00,/verify/naive,0,S,,1.401314161759782,1.3242989998616395,0.7088968687838452,150,,False,True,t
2026-07-11T11:31:23.011993+00:00,/verify/naive,0,T,,1.6427244117982596,1.5436640003372304,0.6085695623242667,150,,False,True,t
