timestamp,endpoint,position,candidate,mean_us,stdev_us,n_samples,p_value,winner,conclusive,recovered_so_far
2026-07-11T10:56:10.455431+00:00,local,0,a,4043.659043480088,42.265601600934765,50,,False,True,t
2026-07-11T10:56:10.455466+00:00,local,0,b,3881.897326087245,119.89478232403404,50,,False,True,t
2026-07-11T10:56:10.455484+00:00,local,0,c,3994.1670434735015,37.2544523543943,50,,False,True,t
2026-07-11T10:56:10.455498+00:00,local,0,d,3990.2509782559323,52.62736182227074,50,,False,True,t
2026-07-11T10:56:10.455511+00:00,local,0,e,4002.3819347773633,42.78360872551012,50,,False,True,t
2026-07-11T10:56:10.455523+00:00,local,0,f,4013.454065216137,39.604856217634854,50,,False,True,t
2026-07-11T10:56:10.455535+00:00,local,0,g,4030.461739129914,47.829450710910045,50,,False,True,t
2026-07-11T10:56:10.455547+00:00,local,0,h,4025.619347828523,37.18034522616924,50,,False,True,t
2026-07-11T10:56:10.455559+00:00,local,0,i,4028.9545434773013,43.18007980153244,50,,False,True,t
2026-07-11T10:56:10.455571+00:00,local,0,j,4014.5574565243537,218.38493680834418,50,,False,True,t
2026-07-11T10:56:10.455582+00:00,local,0,k,4033.5427391307408,46.304769002267605,50,,False,True,t
2026-07-11T10:56:10.455594+00:00,local,0,l,4020.8641304302455,44.355814783143366,50,,False,True,t
2026-07-11T10:56:10.455607+00:00,local,0,m,4012.2544782647033,37.24390787104056,50,,False,True,t
2026-07-11T10:56:10.455619+00:00,local,0,n,4059.9440217365755,39.73625798242136,50,,False,True,t
2026-07-11T10:56:10.455630+00:00,local,0,o,4013.8190217436686,32.75237514843884,50,,False,True,t
2026-07-11T10:56:10.455642+00:00,local,0,p,4050.51750000434,41.8841917618548,50,,False,True,t
2026-07-11T10:56:10.455653+00:00,local,0,q,4055.742326083528,49.476128222805066,50,,False,True,t
2026-07-11T10:56:10.455664+00:00,local,0,r,4103.089630435959,72.83263392410551,50,,False,True,t
2026-07-11T10:56:10.455676+00:00,local,0,s,4255.995804356871,70.60329448358397,50,,False,True,t
2026-07-11T10:56:10.455687+00:00,local,0,t,7066.806304350066,754.9046122479217,50,6.83912505089016e-25,True,True,t
2026-07-11T10:56:10.455699+00:00,local,0,u,4427.158500003197,689.8239541064808,50,,False,True,t
2026-07-11T10:56:10.455711+00:00,local,0,v,4192.6178043502705,106.23908545417714,50,,False,True,t
2026-07-11T10:56:10.455723+00:00,local,0,w,4149.313456521065,275.1471160799046,50,,False,True,t
2026-07-11T10:56:10.455734+00:00,local,0,x,4175.607173906477,48.82047545332992,50,,False,True,t
2026-07-11T10:56:10.455746+00:00,local,0,y,4030.322195648217,75.68022282442394,50,,False,True,t
2026-07-11T10:56:10.455758+00:00,local,0,z,4119.001652172905,125.56991018596938,50,,False,True,t
2026-07-11T10:56:10.455770+00:00,local,0,A,4112.285695655423,43.78633298254959,50,,False,True,t
2026-07-11T10:56:10.455781+00:00,local,0,B,4114.116456520379,79.45827741078678,50,,False,True,t
2026-07-11T10:56:10.455793+00:00,local,0,C,4128.540869571581,48.76962928982209,50,,False,True,t
2026-07-11T10:56:10.455804+00:00,local,0,D,4120.102673919953,46.769966458590446,50,,False,True,t
2026-07-11T10:56:10.455815+00:00,local,0,E,4116.561630437248,61.940419334995674,50,,False,True,t
2026-07-11T10:56:10.455827+00:00,local,0,F,4249.575239133887,227.19239122464174,50,,False,True,t
2026-07-11T10:56:10.455839+00:00,local,0,G,4141.274782610885,55.94391752671944,50,,False,True,t
2026-07-11T10:56:10.455851+00:00,local,0,H,4146.783782610565,48.88708371722354,50,,False,True,t
2026-07-11T10:56:10.455862+00:00,local,0,I,4117.210804350713,45.38742128405486,50,,False,True,t
2026-07-11T10:56:10.455873+00:00,local,0,J,4124.577130438489,43.114204406102864,50,,False,True,t
2026-07-11T10:56:10.455884+00:00,local,0,K,4130.033391304453,49.18676034972513,50,,False,True,t
2026-07-11T10:56:10.455896+00:00,local,0,L,4188.672891306466,68.77605863121278,50,,False,True,t
2026-07-11T10:56:10.455907+00:00,local,0,M,4143.973086953515,49.47075810187298,50,,False,True,t
2026-07-11T10:56:10.455920+00:00,local,0,N,4148.542217389762,45.78491379586578,50,,False,True,t
2026-07-11T10:56:10.455931+00:00,local,0,O,4178.492804347006,46.75049208730147,50,,False,True,t
2026-07-11T10:56:10.455942+00:00,local,0,P,4259.0049347826725,293.82499173449554,50,,False,True,t
2026-07-11T10:56:10.455954+00:00,local,0,Q,4202.179413041399,76.64517341779586,50,,False,True,t
2026-07-11T10:56:10.455965+00:00,local,0,R,4312.582739129065,345.71058790400923,50,,False,True,t
2026-07-11T10:56:10.455976+00:00,local,0,S,4306.342934783111,72.09485513412305,50,,False,True,t
2026-07-11T10:56:10.455988+00:00,local,0,T,4358.575260868213,117.04065981221301,50,,False,True,t
2026-07-11T10:56:10.455999+00:00,local,0,U,4387.39856520976,112.25494676273799,50,,False,True,t
2026-07-11T10:56:10.456010+00:00,local,0,V,4338.139391305533,112.7044419893614,50,,False,True,t
2026-07-11T10:56:10.456020+00:00,local,0,W,4214.430847823628,54.67264564152347,50,,False,True,t
2026-07-11T10:56:10.456032+00:00,local,0,X,4945.02541304497,116.64102351095147,50,,False,True,t
2026-07-11T10:56:10.456042+00:00,local,0,Y,4186.79076087212,48.07517265699071,50,,False,True,t
2026-07-11T10:56:10.456054+00:00,local,0,Z,4246.631260865223,84.69412120392666,50,,False,True,t
2026-07-11T10:56:10.456072+00:00,local,0,0,4246.719652175186,68.2396601432422,50,,False,True,t
2026-07-11T10:56:10.456083+00:00,local,0,1,4220.078521736627,47.84122441785383,50,,False,True,t
2026-07-11T10:56:10.456095+00:00,local,0,2,4214.197847829837,49.69097204663024,50,,False,True,t
2026-07-11T10:56:10.456106+00:00,local,0,3,4210.035913043542,55.1607684992408,50,,False,True,t
2026-07-11T10:56:10.456118+00:00,local,0,4,4274.372065220464,81.8932467896607,50,,False,True,t
2026-07-11T10:56:10.456129+00:00,local,0,5,4220.105434784649,45.2166856833644,50,,False,True,t
2026-07-11T10:56:10.456140+00:00,local,0,6,4256.056978261846,61.58765518282816,50,,False,True,t
2026-07-11T10:56:10.456155+00:00,local,0,7,4225.449891308749,52.11893950540887,50,,False,True,t
2026-07-11T10:56:10.456167+00:00,local,0,8,4280.883217395956,87.96391350658928,50,,False,True,t
2026-07-11T10:56:10.456179+00:00,local,0,9,4360.934260875104,68.35794548402451,50,,False,True,t
2026-07-11T10:56:36.988667+00:00,local,1,a,4239.508195653393,398.99542371697845,50,,False,False,tR
2026-07-11T10:56:36.988699+00:00,local,1,b,4304.267847822491,526.5975162184486,50,,False,False,tR
2026-07-11T10:56:36.988715+00:00,local,1,c,4302.632347825801,57.028627828872004,50,,False,False,tR
2026-07-11T10:56:36.988729+00:00,local,1,d,4270.826391304987,132.09574642535569,50,,False,False,tR
2026-07-11T10:56:36.988741+00:00,local,1,e,4342.263391305076,47.98710267136315,50,,False,False,tR
2026-07-11T10:56:36.988752+00:00,local,1,f,4249.246239134625,60.663343024505146,50,,False,False,tR
2026-07-11T10:56:36.988763+00:00,local,1,g,4292.760739128485,63.791026916237826,50,,False,False,tR
2026-07-11T10:56:36.988774+00:00,local,1,h,4246.878521738411,82.47828545580566,50,,False,False,tR
2026-07-11T10:56:36.988786+00:00,local,1,i,4343.627543474698,277.165627905488,50,,False,False,tR
